"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Padre Sposo","Nome","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","nome",""
"Padre Sposo","Sesso","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","sesso",""
"Padre Sposo","Data nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","dataNascita",""
"Padre Sposo","Stato di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","idStatoNascita",""
"Padre Sposo","Stato di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","nomeStatoNascita",""
"Padre Sposo","Provincia di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","idProvinciaNascita",""
"Padre Sposo","Provincia di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","siglaProvinciaNascita",""
"Padre Sposo","Comune di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","idComuneNascita",""
"Padre Sposo","Comune di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","nomeComuneNascita",""
"Padre Sposo","Nazionalita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","idNazionalita",""
"Padre Sposo","Nazionalita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","nazionalita",""
"Padre Sposo","Stato di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","idStatoResidenza",""
"Padre Sposo","Stato di residenza - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","nomeStatoResidenza",""
"Padre Sposo","Provincia di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","idProvinciaResidenza",""
"Padre Sposo","Provincia di residenza - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","siglaProvinciaResidenza",""
"Padre Sposo","Comune di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","idComuneResidenza",""
"Padre Sposo","Comune di residenza - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","nomeComuneResidenza",""
"Padre Sposo","Indirizzo di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","indirizzoResidenza",""
"Padre Sposo","flag dichiarante","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","flagDichiarante",""
"Padre Sposo","flag comparente","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","flagComparente",""
"Padre Sposo","flag firmatario","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[0]","flagFirmatario",""
"Padre Sposa","Cognome","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","cognome",""
"Padre Sposa","Nome","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","nome",""
"Padre Sposa","Sesso","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","sesso",""
"Padre Sposa","Data nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","dataNascita",""
"Padre Sposa","Stato di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","idStatoNascita",""
"Padre Sposa","Stato di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","nomeStatoNascita",""
"Padre Sposa","Provincia di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","idProvinciaNascita",""
"Padre Sposa","Provincia di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","siglaProvinciaNascita",""
"Padre Sposa","Comune di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","idComuneNascita",""
"Padre Sposa","Comune di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","nomeComuneNascita",""
"Padre Sposa","Nazionalita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","idNazionalita",""
"Padre Sposa","Nazionalita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","nazionalita",""
"Padre Sposa","Stato di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","idStatoResidenza",""
"Padre Sposa","Stato di residenza - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","nomeStatoResidenza",""
"Padre Sposa","Provincia di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","idProvinciaResidenza",""
"Padre Sposa","Provincia di residenza - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","siglaProvinciaResidenza",""
"Padre Sposa","Comune di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","idComuneResidenza",""
"Padre Sposa","Comune di residenza - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","nomeComuneResidenza",""
"Padre Sposa","Indirizzo di residenza","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","indirizzoResidenza",""
"Padre Sposa","flag dichiarante","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","flagDichiarante",""
"Padre Sposa","flag comparente","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","flagComparente",""
"Padre Sposa","flag firmatario","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[1].assistente[0]","flagFirmatario",""
"Madre Sposo","Cognome","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","cognome",""
"Madre Sposo","Nome","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","nome",""
"Madre Sposo","Sesso","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","sesso",""
"Madre Sposo","Data nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","dataNascita",""
"Madre Sposo","Stato di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","idStatoNascita",""
"Madre Sposo","Stato di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","nomeStatoNascita",""
"Madre Sposo","Provincia di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","idProvinciaNascita",""
"Madre Sposo","Provincia di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","siglaProvinciaNascita",""
"Madre Sposo","Comune di nascita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","idComuneNascita",""
"Madre Sposo","Comune di nascita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","nomeComuneNascita",""
"Madre Sposo","Nazionalita","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","idNazionalita",""
"Madre Sposo","Nazionalita - Descrizione","NO","evento.datiEventoMatrimonio.regimePatrimoniale.assistenzaMinori[0].assistente[1]","nazionalita",""
